pokemonID,moveName,type,power,accuracy
12,sweet-scent,normal,0,100
12,hidden-power,normal,60,100
12,twister,dragon,40,100
12,rain-dance,water,0,0
12,sunny-day,fire,0,0
12,psych-up,normal,0,0
12,shadow-ball,ghost,80,100
12,facade,normal,70,100
12,skill-swap,psychic,0,0
12,secret-power,normal,70,100
12,air-cutter,flying,60,95
12,silver-wind,bug,60,100
12,signal-beam,bug,75,100
12,aerial-ace,flying,60,0
12,iron-defense,steel,0,0
12,roost,flying,0,0
12,natural-gift,normal,0,100
12,tailwind,flying,0,0
12,u-turn,bug,70,100
12,air-slash,flying,75,95
12,bug-buzz,bug,90,100
12,energy-ball,grass,90,100
12,giga-impact,normal,150,90
12,defog,flying,0,0
12,captivate,normal,0,100
12,bug-bite,bug,60,100
12,ominous-wind,ghost,60,100
12,venoshock,poison,65,100
12,rage-powder,bug,0,0
12,quiver-dance,bug,0,0
12,round,normal,60,100
12,acrobatics,flying,55,100
12,struggle-bug,bug,50,100
12,electroweb,electric,55,95
12,hurricane,flying,110,70
12,draining-kiss,fairy,50,100
12,confide,normal,0,0
12,infestation,bug,20,100
12,pollen-puff,bug,90,100
12,dual-wingbeat,flying,40,90
13,poison-sting,poison,15,100
13,string-shot,bug,0,95
13,bug-bite,bug,60,100
13,electroweb,electric,55,95
14,string-shot,bug,0,95
14,harden,normal,0,0
14,iron-defense,steel,0,0
14,bug-bite,bug,60,100
14,electroweb,electric,55,95
15,swords-dance,normal,0,0
15,cut,normal,50,95
15,headbutt,normal,70,100
15,fury-attack,normal,15,85
15,take-down,normal,90,85
15,double-edge,normal,120,100
15,poison-sting,poison,15,100
15,twineedle,bug,25,100
15,pin-missile,bug,25,95
15,hyper-beam,normal,150,90
15,peck,flying,35,100
15,mega-drain,grass,40,100
15,solar-beam,grass,120,100
15,string-shot,bug,0,95
15,toxic,poison,0,90
15,agility,psychic,0,0
15,rage,normal,20,100
15,mimic,normal,0,0
15,double-team,normal,0,0
15,harden,normal,0,0
15,reflect,psychic,0,0
15,focus-energy,normal,0,0
15,bide,normal,0,0
15,swift,normal,60,0
15,skull-bash,normal,130,100
15,flash,normal,0,100
15,rest,psychic,0,0
15,substitute,normal,0,0
15,thief,dark,60,100
15,snore,normal,50,100
15,curse,ghost,0,0
15,protect,normal,0,0
15,sludge-bomb,poison,90,100
15,outrage,dragon,120,100
15,giga-drain,grass,75,100
15,endure,normal,0,0
15,false-swipe,normal,40,100
15,swagger,normal,0,85
15,fury-cutter,bug,40,95
15,attract,normal,0,100
15,sleep-talk,normal,0,0
15,return,normal,0,100
15,frustration,normal,0,100
15,pursuit,dark,40,100
15,sweet-scent,normal,0,100
15,hidden-power,normal,60,100
15,sunny-day,fire,0,0
15,rock-smash,fighting,40,100
15,facade,normal,70,100
15,brick-break,fighting,75,100
15,knock-off,dark,65,100
15,endeavor,normal,0,100
15,secret-power,normal,70,100
15,air-cutter,flying,60,95
15,silver-wind,bug,60,100
15,aerial-ace,flying,60,0
15,roost,flying,0,0
15,natural-gift,normal,0,100
15,tailwind,flying,0,0
15,u-turn,bug,70,100
15,payback,dark,50,100
15,assurance,dark,60,100
15,toxic-spikes,poison,0,0
15,poison-jab,poison,80,100
15,x-scissor,bug,80,100
15,giga-impact,normal,150,90
15,defog,flying,0,0
15,captivate,normal,0,100
15,bug-bite,bug,60,100
15,ominous-wind,ghost,60,100
15,venoshock,poison,65,100
15,round,normal,60,100
15,acrobatics,flying,55,100
15,struggle-bug,bug,50,100
15,electroweb,electric,55,95
15,drill-run,ground,80,95
15,fell-stinger,bug,50,100
15,confide,normal,0,0
15,infestation,bug,20,100
15,laser-focus,normal,0,0
15,throat-chop,dark,80,100
15,brutal-swing,dark,60,100
16,razor-wind,normal,80,100
16,gust,flying,40,100
16,wing-attack,flying,60,100
16,whirlwind,normal,0,0
16,fly,flying,90,95
16,sand-attack,ground,0,100
16,headbutt,normal,70,100
16,tackle,normal,40,100
16,take-down,normal,90,85
16,double-edge,normal,120,100
16,toxic,poison,0,90
16,agility,psychic,0,0
16,quick-attack,normal,40,100
16,rage,normal,20,100
16,mimic,normal,0,0
16,double-team,normal,0,0
16,reflect,psychic,0,0
16,bide,normal,0,0
16,mirror-move,flying,0,0
16,swift,normal,60,0
16,sky-attack,flying,140,90
16,rest,psychic,0,0
16,substitute,normal,0,0
16,thief,dark,60,100
16,snore,normal,50,100
16,curse,ghost,0,0
16,protect,normal,0,0
16,feint-attack,dark,60,0
16,mud-slap,ground,20,100
16,foresight,normal,0,0
16,detect,fighting,0,0
16,endure,normal,0,0
16,swagger,normal,0,85
16,steel-wing,steel,70,90
16,attract,normal,0,100
16,sleep-talk,normal,0,0
16,return,normal,0,100
16,frustration,normal,0,100
16,pursuit,dark,40,100
16,hidden-power,normal,60,100
16,twister,dragon,40,100
16,rain-dance,water,0,0
16,sunny-day,fire,0,0
16,uproar,normal,90,100
16,heat-wave,fire,95,90
16,facade,normal,70,100
16,secret-power,normal,70,100
16,feather-dance,flying,0,100
16,air-cutter,flying,60,95
16,aerial-ace,flying,60,0
16,roost,flying,0,0
16,natural-gift,normal,0,100
16,pluck,flying,60,100
16,tailwind,flying,0,0
16,u-turn,bug,70,100
16,air-slash,flying,75,95
16,brave-bird,flying,120,100
16,defog,flying,0,0
16,captivate,normal,0,100
16,ominous-wind,ghost,60,100
16,round,normal,60,100
16,work-up,normal,0,0
16,hurricane,flying,110,70
16,confide,normal,0,0
17,razor-wind,normal,80,100
17,gust,flying,40,100
17,wing-attack,flying,60,100
17,whirlwind,normal,0,0
17,fly,flying,90,95
17,sand-attack,ground,0,100
17,headbutt,normal,70,100
17,tackle,normal,40,100
17,take-down,normal,90,85
17,double-edge,normal,120,100
17,toxic,poison,0,90
17,agility,psychic,0,0
17,quick-attack,normal,40,100
17,rage,normal,20,100
17,mimic,normal,0,0
17,double-team,normal,0,0
17,reflect,psychic,0,0
17,bide,normal,0,0
17,mirror-move,flying,0,0
17,swift,normal,60,0
17,sky-attack,flying,140,90
17,rest,psychic,0,0
17,substitute,normal,0,0
17,thief,dark,60,100
17,snore,normal,50,100
17,curse,ghost,0,0
17,protect,normal,0,0
17,mud-slap,ground,20,100
17,detect,fighting,0,0
17,endure,normal,0,0
17,swagger,normal,0,85
17,steel-wing,steel,70,90
17,attract,normal,0,100
17,sleep-talk,normal,0,0
17,return,normal,0,100
17,frustration,normal,0,100
17,hidden-power,normal,60,100
17,twister,dragon,40,100
17,rain-dance,water,0,0
17,sunny-day,fire,0,0
17,uproar,normal,90,100
17,heat-wave,fire,95,90
17,facade,normal,70,100
17,secret-power,normal,70,100
17,feather-dance,flying,0,100
17,air-cutter,flying,60,95
17,aerial-ace,flying,60,0
17,roost,flying,0,0
17,natural-gift,normal,0,100
17,pluck,flying,60,100
17,tailwind,flying,0,0
17,u-turn,bug,70,100
17,air-slash,flying,75,95
17,defog,flying,0,0
17,captivate,normal,0,100
17,ominous-wind,ghost,60,100
17,round,normal,60,100
17,work-up,normal,0,0
17,hurricane,flying,110,70
17,confide,normal,0,0
18,razor-wind,normal,80,100
18,gust,flying,40,100
18,wing-attack,flying,60,100
18,whirlwind,normal,0,0
18,fly,flying,90,95
18,sand-attack,ground,0,100
18,headbutt,normal,70,100
18,tackle,normal,40,100
18,take-down,normal,90,85
18,double-edge,normal,120,100
18,hyper-beam,normal,150,90
18,toxic,poison,0,90
18,agility,psychic,0,0
18,quick-attack,normal,40,100
18,rage,normal,20,100
18,mimic,normal,0,0
18,double-team,normal,0,0
18,reflect,psychic,0,0
18,bide,normal,0,0
18,mirror-move,flying,0,0
18,swift,normal,60,0
18,sky-attack,flying,140,90
18,rest,psychic,0,0
18,substitute,normal,0,0
18,thief,dark,60,100
18,snore,normal,50,100
18,curse,ghost,0,0
18,protect,normal,0,0
18,mud-slap,ground,20,100
18,detect,fighting,0,0
18,endure,normal,0,0
18,swagger,normal,0,85
18,steel-wing,steel,70,90
18,attract,normal,0,100
18,sleep-talk,normal,0,0
18,return,normal,0,100
18,frustration,normal,0,100
18,hidden-power,normal,60,100
18,twister,dragon,40,100
18,rain-dance,water,0,0
18,sunny-day,fire,0,0
18,uproar,normal,90,100
18,heat-wave,fire,95,90
18,facade,normal,70,100
18,secret-power,normal,70,100
18,feather-dance,flying,0,100
18,air-cutter,flying,60,95
18,aerial-ace,flying,60,0
18,roost,flying,0,0
18,natural-gift,normal,0,100
18,pluck,flying,60,100
18,tailwind,flying,0,0
18,u-turn,bug,70,100
18,air-slash,flying,75,95
18,giga-impact,normal,150,90
18,defog,flying,0,0
18,captivate,normal,0,100
18,ominous-wind,ghost,60,100
18,round,normal,60,100
18,work-up,normal,0,0
18,hurricane,flying,110,70
18,confide,normal,0,0
18,laser-focus,normal,0,0
19,cut,normal,50,95
19,headbutt,normal,70,100
19,tackle,normal,40,100
19,body-slam,normal,85,100
19,take-down,normal,90,85
19,double-edge,normal,120,100
19,tail-whip,normal,0,100
19,bite,dark,60,100
19,water-gun,water,40,100
19,ice-beam,ice,90,100
19,blizzard,ice,110,70
19,bubble-beam,water,65,100
19,counter,fighting,0,100
19,thunderbolt,electric,90,100
19,thunder-wave,electric,0,90
19,thunder,electric,110,70
19,dig,ground,80,100
19,toxic,poison,0,90
19,quick-attack,normal,40,100
19,rage,normal,20,100
19,mimic,normal,0,0
19,screech,normal,0,85
19,double-team,normal,0,0
19,defense-curl,normal,0,0
19,focus-energy,normal,0,0
19,bide,normal,0,0
19,swift,normal,60,0
19,skull-bash,normal,130,100
19,fury-swipes,normal,18,80
19,rest,psychic,0,0
19,hyper-fang,normal,80,90
19,super-fang,normal,0,90
19,substitute,normal,0,0
19,thief,dark,60,100
19,flame-wheel,fire,60,100
19,snore,normal,50,100
19,curse,ghost,0,0
19,reversal,fighting,0,100
19,protect,normal,0,0
19,sludge-bomb,poison,90,100
19,mud-slap,ground,20,100
19,icy-wind,ice,55,95
19,endure,normal,0,0
19,swagger,normal,0,85
19,attract,normal,0,100
19,sleep-talk,normal,0,0
19,return,normal,0,100
19,frustration,normal,0,100
19,pursuit,dark,40,100
19,iron-tail,steel,100,75
19,hidden-power,normal,60,100
19,rain-dance,water,0,0
19,sunny-day,fire,0,0
19,crunch,dark,80,100
19,shadow-ball,ghost,80,100
19,rock-smash,fighting,40,100
19,uproar,normal,90,100
19,facade,normal,70,100
19,taunt,dark,0,100
19,revenge,fighting,60,100
19,endeavor,normal,0,100
19,secret-power,normal,70,100
19,covet,normal,60,100
19,shock-wave,electric,60,0
19,natural-gift,normal,0,100
19,pluck,flying,60,100
19,u-turn,bug,70,100
19,assurance,dark,60,100
19,me-first,normal,0,0
19,last-resort,normal,140,100
19,sucker-punch,dark,70,100
19,zen-headbutt,psychic,80,90
19,captivate,normal,0,100
19,grass-knot,grass,0,100
19,charge-beam,electric,50,90
19,round,normal,60,100
19,retaliate,normal,70,100
19,final-gambit,fighting,0,100
19,work-up,normal,0,0
19,wild-charge,electric,90,100
19,confide,normal,0,0
19,laser-focus,normal,0,0
20,swords-dance,normal,0,0
20,cut,normal,50,95
20,headbutt,normal,70,100
20,tackle,normal,40,100
20,body-slam,normal,85,100
20,take-down,normal,90,85
20,double-edge,normal,120,100
20,tail-whip,normal,0,100
20,bite,dark,60,100
20,roar,normal,0,0
20,water-gun,water,40,100
20,ice-beam,ice,90,100
20,blizzard,ice,110,70
20,bubble-beam,water,65,100
20,hyper-beam,normal,150,90
20,counter,fighting,0,100
20,strength,normal,80,100
20,thunderbolt,electric,90,100
20,thunder-wave,electric,0,90
20,thunder,electric,110,70
20,dig,ground,80,100
20,toxic,poison,0,90
20,quick-attack,normal,40,100
20,rage,normal,20,100
20,mimic,normal,0,0
20,double-team,normal,0,0
20,defense-curl,normal,0,0
20,focus-energy,normal,0,0
20,bide,normal,0,0
20,swift,normal,60,0
20,skull-bash,normal,130,100
20,fury-swipes,normal,18,80
20,rest,psychic,0,0
20,hyper-fang,normal,80,90
20,super-fang,normal,0,90
20,substitute,normal,0,0
20,thief,dark,60,100
20,snore,normal,50,100
20,curse,ghost,0,0
20,protect,normal,0,0
20,scary-face,normal,0,100
20,sludge-bomb,poison,90,100
20,mud-slap,ground,20,100
20,icy-wind,ice,55,95
20,endure,normal,0,0
20,swagger,normal,0,85
20,attract,normal,0,100
20,sleep-talk,normal,0,0
20,return,normal,0,100
20,frustration,normal,0,100
20,pursuit,dark,40,100
20,iron-tail,steel,100,75
20,hidden-power,normal,60,100
20,rain-dance,water,0,0
20,sunny-day,fire,0,0
20,crunch,dark,80,100
20,shadow-ball,ghost,80,100
20,rock-smash,fighting,40,100
20,uproar,normal,90,100
20,facade,normal,70,100
20,taunt,dark,0,100
20,endeavor,normal,0,100
20,secret-power,normal,70,100
20,covet,normal,60,100
20,shock-wave,electric,60,0
20,natural-gift,normal,0,100
20,pluck,flying,60,100
20,u-turn,bug,70,100
20,assurance,dark,60,100
20,last-resort,normal,140,100
20,sucker-punch,dark,70,100
20,giga-impact,normal,150,90
20,zen-headbutt,psychic,80,90
20,captivate,normal,0,100
20,grass-knot,grass,0,100
20,charge-beam,electric,50,90
20,round,normal,60,100
20,retaliate,normal,70,100
20,work-up,normal,0,0
20,wild-charge,electric,90,100
20,confide,normal,0,0
20,laser-focus,normal,0,0
20,throat-chop,dark,80,100
20,stomping-tantrum,ground,75,100
21,razor-wind,normal,80,100
21,wing-attack,flying,60,100
21,whirlwind,normal,0,0
21,fly,flying,90,95
21,headbutt,normal,70,100
21,fury-attack,normal,15,85
21,take-down,normal,90,85
21,double-edge,normal,120,100
21,leer,normal,0,100
21,growl,normal,0,100
21,peck,flying,35,100
21,drill-peck,flying,80,100
21,toxic,poison,0,90
21,agility,psychic,0,0
21,quick-attack,normal,40,100
21,rage,normal,20,100
21,mimic,normal,0,0
21,double-team,normal,0,0
21,focus-energy,normal,0,0
21,bide,normal,0,0
21,mirror-move,flying,0,0
21,swift,normal,60,0
21,sky-attack,flying,140,90
21,rest,psychic,0,0
21,tri-attack,normal,80,100
21,substitute,normal,0,0
21,thief,dark,60,100
21,snore,normal,50,100
21,curse,ghost,0,0
21,protect,normal,0,0
21,scary-face,normal,0,100
21,feint-attack,dark,60,0
21,mud-slap,ground,20,100
21,detect,fighting,0,0
21,endure,normal,0,0
21,false-swipe,normal,40,100
21,swagger,normal,0,85
21,steel-wing,steel,70,90
21,attract,normal,0,100
21,sleep-talk,normal,0,0
21,return,normal,0,100
21,frustration,normal,0,100
21,pursuit,dark,40,100
21,hidden-power,normal,60,100
21,twister,dragon,40,100
21,rain-dance,water,0,0
21,sunny-day,fire,0,0
21,uproar,normal,90,100
21,heat-wave,fire,95,90
21,facade,normal,70,100
21,secret-power,normal,70,100
21,feather-dance,flying,0,100
21,astonish,ghost,30,100
21,air-cutter,flying,60,95
21,aerial-ace,flying,60,0
21,roost,flying,0,0
21,natural-gift,normal,0,100
21,pluck,flying,60,100
21,tailwind,flying,0,0
21,u-turn,bug,70,100
21,assurance,dark,60,100
21,defog,flying,0,0
21,captivate,normal,0,100
21,ominous-wind,ghost,60,100
21,round,normal,60,100
21,echoed-voice,normal,40,100
21,work-up,normal,0,0
21,drill-run,ground,80,95
21,confide,normal,0,0
22,razor-wind,normal,80,100
22,wing-attack,flying,60,100
22,whirlwind,normal,0,0
22,fly,flying,90,95
22,headbutt,normal,70,100
22,fury-attack,normal,15,85
22,take-down,normal,90,85
22,double-edge,normal,120,100
22,leer,normal,0,100
22,growl,normal,0,100
22,hyper-beam,normal,150,90
22,peck,flying,35,100
22,drill-peck,flying,80,100
22,toxic,poison,0,90
22,agility,psychic,0,0
22,quick-attack,normal,40,100
22,rage,normal,20,100
22,mimic,normal,0,0
22,double-team,normal,0,0
22,focus-energy,normal,0,0
22,bide,normal,0,0
22,mirror-move,flying,0,0
22,swift,normal,60,0
22,sky-attack,flying,140,90
22,rest,psychic,0,0
22,tri-attack,normal,80,100
22,substitute,normal,0,0
22,thief,dark,60,100
22,snore,normal,50,100
22,curse,ghost,0,0
22,protect,normal,0,0
22,mud-slap,ground,20,100
22,detect,fighting,0,0
22,endure,normal,0,0
22,false-swipe,normal,40,100
22,swagger,normal,0,85
22,steel-wing,steel,70,90
22,attract,normal,0,100
22,sleep-talk,normal,0,0
22,return,normal,0,100
22,frustration,normal,0,100
22,pursuit,dark,40,100
22,hidden-power,normal,60,100
22,twister,dragon,40,100
22,rain-dance,water,0,0
22,sunny-day,fire,0,0
22,uproar,normal,90,100
22,heat-wave,fire,95,90
22,facade,normal,70,100
22,secret-power,normal,70,100
22,air-cutter,flying,60,95
22,aerial-ace,flying,60,0
22,roost,flying,0,0
22,natural-gift,normal,0,100
22,pluck,flying,60,100
22,tailwind,flying,0,0
22,u-turn,bug,70,100
22,assurance,dark,60,100
22,giga-impact,normal,150,90
22,defog,flying,0,0
22,captivate,normal,0,100
22,ominous-wind,ghost,60,100
22,round,normal,60,100
22,echoed-voice,normal,40,100
22,work-up,normal,0,0
22,drill-run,ground,80,95
22,confide,normal,0,0
22,laser-focus,normal,0,0
22,throat-chop,dark,80,100
23,bind,normal,15,85
23,slam,normal,80,75
23,headbutt,normal,70,100
23,body-slam,normal,85,100
23,wrap,normal,15,90
23,take-down,normal,90,85
23,double-edge,normal,120,100
23,poison-sting,poison,15,100
23,leer,normal,0,100
23,bite,dark,60,100
23,disable,normal,0,100
23,acid,poison,40,100
23,strength,normal,80,100
23,mega-drain,grass,40,100
23,earthquake,ground,100,100
23,fissure,ground,0,30
23,dig,ground,80,100
23,toxic,poison,0,90
23,rage,normal,20,100
23,mimic,normal,0,0
23,screech,normal,0,85
23,double-team,normal,0,0
23,haze,ice,0,0
23,bide,normal,0,0
23,skull-bash,normal,130,100
23,glare,normal,0,100
23,leech-life,bug,80,100
23,rest,psychic,0,0
23,rock-slide,rock,75,90
23,substitute,normal,0,0
23,thief,dark,60,100
23,snore,normal,50,100
23,curse,ghost,0,0
23,spite,ghost,0,100
23,protect,normal,0,0
23,scary-face,normal,0,100
23,sludge-bomb,poison,90,100
23,mud-slap,ground,20,100
23,giga-drain,grass,75,100
23,endure,normal,0,0
23,swagger,normal,0,85
23,attract,normal,0,100
23,sleep-talk,normal,0,0
23,return,normal,0,100
23,frustration,normal,0,100
23,pursuit,dark,40,100
23,iron-tail,steel,100,75
23,hidden-power,normal,60,100
23,rain-dance,water,0,0
23,sunny-day,fire,0,0
23,crunch,dark,80,100
23,beat-up,dark,0,100
23,stockpile,normal,0,0
23,spit-up,normal,0,100
23,swallow,normal,0,0
23,torment,dark,0,100
23,facade,normal,70,100
23,knock-off,dark,65,100
23,snatch,dark,0,0
23,secret-power,normal,70,100
23,poison-fang,poison,50,100
23,rock-tomb,rock,60,95
23,mud-shot,ground,55,95
23,poison-tail,poison,50,100
23,natural-gift,normal,0,100
23,payback,dark,50,100
23,gastro-acid,poison,0,100
23,sucker-punch,dark,70,100
23,toxic-spikes,poison,0,0
23,poison-jab,poison,80,100
23,dark-pulse,dark,80,100
23,aqua-tail,water,90,90
23,seed-bomb,grass,80,100
23,switcheroo,dark,0,100
23,fire-fang,fire,65,95
23,mud-bomb,ground,65,85
23,gunk-shot,poison,120,80
23,captivate,normal,0,100
23,venoshock,poison,65,100
23,sludge-wave,poison,95,100
23,coil,poison,0,0
23,acid-spray,poison,40,100
23,round,normal,60,100
23,bulldoze,ground,60,100
23,snarl,dark,55,95
23,belch,poison,120,90
23,confide,normal,0,0
23,infestation,bug,20,100
23,brutal-swing,dark,60,100
23,psychic-fangs,psychic,85,100
23,scale-shot,dragon,25,90
23,skitter-smack,bug,70,90
23,lash-out,dark,75,100
23,tera-blast,normal,80,100
23,trailblaze,grass,50,100
24,bind,normal,15,85
24,slam,normal,80,75
24,headbutt,normal,70,100
24,body-slam,normal,85,100
24,wrap,normal,15,90
24,take-down,normal,90,85
24,double-edge,normal,120,100
24,poison-sting,poison,15,100
24,leer,normal,0,100
24,bite,dark,60,100
24,acid,poison,40,100
24,hyper-beam,normal,150,90
24,strength,normal,80,100
24,mega-drain,grass,40,100
24,earthquake,ground,100,100
24,fissure,ground,0,30
24,dig,ground,80,100
24,toxic,poison,0,90
24,rage,normal,20,100
24,mimic,normal,0,0
24,screech,normal,0,85
24,double-team,normal,0,0
24,haze,ice,0,0
24,bide,normal,0,0
24,skull-bash,normal,130,100
24,glare,normal,0,100
24,leech-life,bug,80,100
24,rest,psychic,0,0
24,rock-slide,rock,75,90
24,substitute,normal,0,0
24,thief,dark,60,100
24,snore,normal,50,100
24,curse,ghost,0,0
24,spite,ghost,0,100
24,protect,normal,0,0
24,scary-face,normal,0,100
24,sludge-bomb,poison,90,100
24,mud-slap,ground,20,100
24,giga-drain,grass,75,100
24,endure,normal,0,0
24,swagger,normal,0,85
24,attract,normal,0,100
24,sleep-talk,normal,0,0
24,return,normal,0,100
24,frustration,normal,0,100
24,pain-split,normal,0,0
24,iron-tail,steel,100,75
24,hidden-power,normal,60,100
24,rain-dance,water,0,0
24,sunny-day,fire,0,0
24,crunch,dark,80,100
24,stockpile,normal,0,0
24,spit-up,normal,0,100
24,swallow,normal,0,0
24,torment,dark,0,100
24,facade,normal,70,100
24,knock-off,dark,65,100
24,snatch,dark,0,0
24,secret-power,normal,70,100
24,poison-fang,poison,50,100
24,rock-tomb,rock,60,95
24,mud-shot,ground,55,95
24,poison-tail,poison,50,100
24,natural-gift,normal,0,100
24,payback,dark,50,100
24,gastro-acid,poison,0,100
24,sucker-punch,dark,70,100
24,toxic-spikes,poison,0,0
24,poison-jab,poison,80,100
24,dark-pulse,dark,80,100
24,aqua-tail,water,90,90
24,seed-bomb,grass,80,100
24,switcheroo,dark,0,100
24,giga-impact,normal,150,90
24,thunder-fang,electric,65,95
24,ice-fang,ice,65,95
24,fire-fang,fire,65,95
24,mud-bomb,ground,65,85
24,gunk-shot,poison,120,80
24,captivate,normal,0,100
24,venoshock,poison,65,100
24,sludge-wave,poison,95,100
24,coil,poison,0,0
24,acid-spray,poison,40,100
24,round,normal,60,100
24,bulldoze,ground,60,100
24,dragon-tail,dragon,60,90
24,snarl,dark,55,95
24,belch,poison,120,90
24,confide,normal,0,0
24,infestation,bug,20,100
24,throat-chop,dark,80,100
24,brutal-swing,dark,60,100
24,psychic-fangs,psychic,85,100
24,stomping-tantrum,ground,75,100
24,breaking-swipe,dragon,60,100
24,scale-shot,dragon,25,90
24,skitter-smack,bug,70,90
24,lash-out,dark,75,100
24,tera-blast,normal,80,100
24,trailblaze,grass,50,100
25,mega-punch,normal,80,85
25,pay-day,normal,40,100
25,thunder-punch,electric,75,100
25,slam,normal,80,75
25,double-kick,fighting,30,100
25,mega-kick,normal,120,75
25,headbutt,normal,70,100
25,body-slam,normal,85,100
25,take-down,normal,90,85
25,double-edge,normal,120,100
25,tail-whip,normal,0,100
25,growl,normal,0,100
25,surf,water,90,100
25,submission,fighting,80,80
25,counter,fighting,0,100
25,seismic-toss,fighting,0,100
